00000000: 5351 4c69 7465 2066 6f72 6d61 7420 3300  SQLite format 3.
00008f30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008f90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008fa0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008fb0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008fc0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008fd0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008fe0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00008ff0: 3030 3030 0000 0000 0000 0000 0000 0000  0000............
00009000: 0d00 0000 0302 db00 0b9b 073c 02db 0000  ...........<....
00009010: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009020: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009030: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009040: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009050: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009060: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009070: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009080: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009090: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090e0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000090f0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009100: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009110: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009120: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009130: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009140: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009150: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009160: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009170: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009180: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009190: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091e0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000091f0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009200: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009210: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009220: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009230: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009240: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009250: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009260: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009270: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009280: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00009290: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000092a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000092b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000092c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000092d0: 0000 0000 0000 0000 0000 0088 5e15 0500  ............^...
000092e0: 2791 2544 756e 6520 5061 7274 2054 776f  '.%Dune Part Two
000092f0: 4d32 3120 3030 3030 3030 3030 3030 3030  M21 000000000000
00009300: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009310: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009320: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009330: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009340: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009350: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009360: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009370: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009380: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009390: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000093f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009400: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009410: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009420: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009430: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009440: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009450: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009460: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009470: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009480: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009490: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000094f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009500: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009510: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009520: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009530: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009540: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009550: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009560: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009570: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009580: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009590: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000095f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009600: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009610: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009620: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009630: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009640: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009650: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009660: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009670: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009680: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009690: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000096f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009700: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009710: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009720: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009730: 3030 3030 3030 3030 3030 3030 885c 1405  000000000000.\..
00009740: 0023 9125 4f70 7065 6e68 6569 6d65 724d  .#.%OppenheimerM
00009750: 3230 2030 3030 3030 3030 3030 3030 3030  20 0000000000000
00009760: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009770: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009780: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009790: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000097f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009800: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009810: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009820: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009830: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009840: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009850: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009860: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009870: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009880: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009890: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000098f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009900: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009910: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009920: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009930: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009940: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009950: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009960: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009970: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009980: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009990: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
000099f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009a90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009aa0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ab0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ac0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ad0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ae0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009af0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009b90: 3030 3030 3030 3030 3030 3088 5613 0500  00000000000.V...
00009ba0: 1791 254a 6f6b 6572 4d31 3920 3030 3030  ..%JokerM19 0000
00009bb0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009bc0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009bd0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009be0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009bf0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009c90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ca0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009cb0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009cc0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009cd0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ce0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009cf0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009d90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009da0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009db0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009dc0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009dd0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009de0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009df0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009e90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ea0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009eb0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ec0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ed0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ee0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ef0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f00: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f10: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f20: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f30: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f40: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f50: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f60: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f70: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f80: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009f90: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009fa0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009fb0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009fc0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009fd0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009fe0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
00009ff0: 3030 3030 0000 0000 0000 0000 0000 0000  0000............
0000a000: 0d00 0000 0302 c500 0b96 072c 02c5 0000  ...........,....
0000a010: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a020: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a030: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a040: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a050: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a060: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a070: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a080: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a090: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0e0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a0f0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a100: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a110: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a120: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a130: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a140: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a150: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a160: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a170: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a180: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a190: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1e0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a1f0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a200: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a210: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a220: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a230: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a240: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a250: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a260: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a270: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a280: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a290: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a2a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a2b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
0000a2c0: 0000 0000 0088 6418 0500 3391 2554 6865  ......d...3.%The
0000a2d0: 7265 2057 696c 6c20 4265 2042 6c6f 6f64  re Will Be Blood
0000a2e0: 4d32 3420 3030 3030 3030 3030 3030 3030  M24 000000000000
0000a2f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a300: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a310: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a320: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a330: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a340: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a350: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a360: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a370: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a380: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a390: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a3f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a400: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a410: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a420: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a430: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a440: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a450: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a460: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a470: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a480: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a490: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a4f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a500: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a510: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a520: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a530: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a540: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a550: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a560: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a570: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a580: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a590: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a5f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a600: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a610: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a620: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a630: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a640: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a650: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a660: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a670: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a680: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a690: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6a0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6b0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6c0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6d0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6e0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a6f0: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a700: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a710: 3030 3030 3030 3030 3030 3030 3030 3030  0000000000000000
0000a720: 3030 3030 3030 3030 3030 3030 8867 1705  000000000000.g..
0000a730: 0039 9125 4e6f 2043 6f75 6e74 7279 2046  .9.%No Country F
